🛰️卫视频道🛰️,#genre#
四川卫视,http://111.230.30.193/php/lyd.php?id=6338$LR•IPV4『线路77』
四川卫视,http://mail.petzhu.top:7000/rtp/239.254.200.202:6325$LR•IPV4『线路78』
四川卫视,http://alvin.ergotron.net:8000/udp/239.77.1.215:5146$LR•IPV4『线路79』
四川卫视,http://home.huaz.site:4000/udp/239.21.2.15:5002$LR•IPV4『线路80』
四川卫视,http://183.92.4.163:4000/udp/228.0.0.231:6108$LR•IPV4『线路81』
四川卫视,http://dms.yryyj.site:8188/udp/239.76.246.91:1234$LR•IPV4『线路82』
四川卫视,http://60.27.20.217:4022/rtp/225.1.1.123:5002$LR•IPV4『线路83』
四川卫视,http://39.77.3.5:8989/udp/239.253.254.180:8000$LR•IPV4『线路84』
四川卫视,http://120.234.5.29:6000/udp/239.20.0.194:2186$LR•IPV4『线路85』
四川卫视,http://120.197.112.28:9901/tsfile/live/faacts/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路86』
四川卫视,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8$LR•IPV4『线路87』
四川卫视,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路88』
四川卫视,http://14.29.76.30:9901/tsfile/live/0123_1.m3u8?key=txiptv$LR•IPV4『线路89』
四川卫视,http://1.24.190.98:10080/hls/86/index.m3u8$LR•IPV4『线路90』
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路91』
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv$LR•IPV4『线路92』
四川卫视,http://183.3.134.56:9901/tsfile/live/0123_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路93』
四川卫视,http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路94』
四川卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8$LR•IPV4『线路95』
四川卫视,http://60.208.104.234:352/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路96』
四川卫视,http://219.159.147.195:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路97』
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv$LR•IPV4『线路98』
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路99』
四川卫视,http://124.165.251.82:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路100』
四川卫视,http://42.48.17.188:9901/tsfile/live/37228_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路101』
四川卫视,http://fangke.blueswords.com:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路102』
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8?key=txiptv$LR•IPV4『线路103』
四川卫视,http://123.163.55.234:9901/tsfile/live/0123_1.m3u8?key=txiptv$LR•IPV4『线路104』
四川卫视,http://219.159.147.195:9901/tsfile/live/1033_1.m3u8?key=txiptv$LR•IPV4『线路105』
四川卫视,http://14.212.185.27:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路106』
四川卫视,http://119.62.28.157:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路107』
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140$LR•IPV4『线路108』
四川卫视,http://219.135.208.218:8083/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路109』
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8$LR•IPV4『线路110』
四川卫视,http://120.41.124.228:8888/rtp/239.61.2.251:9494$LR•IPV4『线路111』
四川卫视,http://60.27.20.217:4022/udp/225.1.1.123:5002$LR•IPV4『线路112』
四川卫视,http://171.221.34.38:4022/udp/239.93.0.169:5140$LR•IPV4『线路113』
四川卫视,http://58.37.210.252:8888/udp/239.45.1.83:5140$LR•IPV4『线路114』
四川卫视,http://182.138.161.192:8889/udp/239.93.0.169:5140$LR•IPV4『线路115』
四川卫视,http://111.225.113.109:808/tsfile/live/1020_1.m3u8$LR•IPV4『线路116』
四川卫视,http://14.19.198.125:9876/udp/239.77.0.159:5146$LR•IPV4『线路117』
四川卫视,http://14.19.198.125:9876/udp/239.77.0.163:5146$LR•IPV4『线路118』
四川卫视,http://14.19.198.125:9876/udp/239.77.1.215:5146$LR•IPV4『线路119』
四川卫视,http://106.59.3.3:55555/udp/239.200.201.137:8796$LR•IPV4『线路120』
四川卫视,http://116.116.119.83:9999/udp/239.125.2.79:4120$LR•IPV4『线路121』
四川卫视,http://118.249.23.89:9999/udp/239.76.246.91:1234$LR•IPV4『线路122』
四川卫视,http://118.249.23.89:9999/udp/239.76.253.91:9000$LR•IPV4『线路123』
四川卫视,http://183.185.172.208:8082/rtp/226.0.2.179:9344$LR•IPV4『线路124』
四川卫视,http://183.185.172.208:8085/rtp/226.0.2.179:9344$LR•IPV4『线路125』
四川卫视,http://14.121.146.11:554/udp/239.77.0.159:5146$LR•IPV4『线路126』
四川卫视,http://14.121.146.11:554/udp/239.77.0.163:5146$LR•IPV4『线路127』
四川卫视,http://14.121.146.11:554/udp/239.77.1.215:5146$LR•IPV4『线路128』
四川卫视,http://14.121.146.11:30001/udp/239.77.0.159:5146$LR•IPV4『线路129』
四川卫视,http://14.121.146.11:30001/udp/239.77.0.163:5146$LR•IPV4『线路130』
四川卫视,http://14.121.146.11:30001/udp/239.77.1.215:5146$LR•IPV4『线路131』
四川卫视,http://171.116.223.129:8085/rtp/226.0.2.179:9344$LR•IPV4『线路132』
四川卫视,http://202.102.201.244:40022/rtp/238.1.78.30:6168$LR•IPV4『线路133』
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8$LR•IPV4『线路134』
四川卫视,https://iptv.luas.edu.cn/liverespath/ca3f021632b48e6960797776657926074723d276/c6332a897d-0-0-f99cfe63216943c7765464267daa4857/index.m3u8$LR•IPV4『线路135』
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000$LR•IPV4『线路136』
四川卫视,http://22725y284r.yicp.fun:9902/tsfile/live/0114_3.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路137』
四川卫视,http://171.108.239.80:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路138』
四川卫视,http://dns.art2kn.win:7000/rtp/239.3.1.29:8288$LR•IPV4『线路139』
四川卫视,http://1.203.184.43:4022/udp/225.1.8.142:8288$LR•IPV4『线路140』
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002$LR•IPV4『线路141』
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路142』
四川卫视,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路143』
四川卫视,http://182.123.73.46:8090/hls/28/index.m3u8$LR•IPV4『线路144』
四川卫视,http://121.24.99.213:8090/hls/58/index.m3u8$LR•IPV4『线路145』
四川卫视,http://kms.erfiy.com:8884/udp/225.0.4.204:7980$LR•IPV4『线路146』
四川卫视,http://58.41.27.144:18888/udp/239.45.1.83:5140$LR•IPV4『线路147』
四川卫视,http://220.180.229.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路148』
四川卫视,http://219.145.43.230:10000/rtp/239.112.205.184:5140$LR•IPV4『线路149』
四川卫视,http://60.178.151.58:4022/rtp/233.50.201.139:5140$LR•IPV4『线路150』
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路151』
四川卫视,http://171.105.177.227:4022/udp/239.81.0.130:4056$LR•IPV4『线路152』
四川卫视,http://171.105.177.227:4022/udp/239.81.0.43:4056$LR•IPV4『线路153』
四川卫视,http://121.24.99.191:8090/hls/58/index.m3u8$LR•IPV4『线路154』
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650$LR•IPV4『线路155』
四川卫视,http://113.117.216.251:8686/udp/239.77.0.60:5146$LR•IPV4『线路156』
四川卫视,http://113.117.216.251:8686/udp/239.77.1.30:5146$LR•IPV4『线路157』
四川卫视,http://116.117.106.4:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路158』
四川卫视,p3p://108.181.20.159:60124/5fe21e1a0007f53d7a37a7a91f1171d7$LR•IPV4『线路159』
四川卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=3$LR•IPV4『线路160』
四川卫视,http://171.108.239.95:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路161』
四川卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226693/51813384.smil$LR•IPV4『线路162』
四川卫视,http://123.175.210.165:8084/udp/239.1.1.29:8029$LR•IPV4『线路163』
四川卫视,http://122.246.144.171:9999/udp/233.50.200.118:5140$LR•IPV4『线路164』
四川卫视,http://113.218.229.25:8081/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
四川卫视,http://58.51.111.46:1111/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.44.102.18:8888/newlive/live/hls/27/live.m3u8
四川卫视,http://58.48.37.158:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
四川卫视,http://171.116.59.153:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://597ca2.netsite.cc/proxy/1727775864/1727775864.m3u8
四川卫视,http://14.212.185.27:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://106.46.114.6:8011/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
四川卫视,http://223.159.11.52:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://113.57.103.216:9000/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://223.159.8.145:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://59.48.75.130:3052/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://36.40.237.67:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
四川卫视,http://171.8.75.132:8011/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://119.39.97.2:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://2918ce.netsite.cc/proxy/1727775864/1727775864.m3u8
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
四川卫视,http://58.248.112.230:8114/GD_CUCC/G_SICHUAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKihysHnFVsdNiy%2FnVMuA%2F2uEYXiVeRF%2BucKv3Z40C7o4&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182969797&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e60f4e1f02053&FvSeid=77fd5578ee75ea0c&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18102&Fsv_chan_hls_se_idx=42&Fsv_TBt=8468784&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_SICHUAN-CQ&Fsv_CMSID=GD_CUCC
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://36.40.236.175:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001130/index.m3u8
四川卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel31/2300.m3u8
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8
四川卫视,http://183.52.44.18:11/udp/239.77.0.159:5146#http://14.121.146.11:30001/udp/239.77.0.159:5146#http://14.126.125.114:10001/udp/239.77.0.159:5146#http://113.87.251.83:4000/udp/239.77.1.215:5146#http://219.128.40.245:4022/udp/239.77.1.215:5146#http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8#http://36.249.151.138:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0#http://219.128.40.245:4022/udp/239.77.0.159:5146#http://113.87.251.83:4000/udp/239.77.0.159:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://2c852b.netsite.cc/proxy/1727775864/1727775864.m3u8
四川卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel31/1300.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
四川卫视,http://114.254.89.70:2222/rtp/239.3.1.29:8288
四川卫视,http://171.108.239.54:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
云南卫视,http://111.225.115.176:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://121.19.134.225:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://123.189.36.4:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://123.189.36.39:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://39.172.91.235:2082/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://58.23.26.184:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://106.46.114.72:8011/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS$LR•IPV6『线路1』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8$LR•IPV6『线路2』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8?$LR•IPV6『线路3』
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/index.m3u8$LR•IPV6『线路4』
云南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226444/index.m3u8$LR•IPV6『线路5』
云南卫视,http://[2409:8087:2801:22:100::41]/wh7f454c46tw865868828_298976728/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236234/index.m3u8?icpid=88888888&RTS=1717811690&from=5&hms_devid=1647&online=1717811690&vqe=3$LR•IPV6『线路6』
云南卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001223/index.m3u8?love=freedom#https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000$LR•IPV6『线路7』
云南卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001223/index.m3u8?$LR•IPV6『线路8』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/ott.mobaibox.com/PLTV/4/224/3221225591/index.m3u8$LR•IPV6『线路9』
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8$LR•IPV6『线路10』
云南卫视,http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226660/index.m3u8$LR•IPV6『线路11』
云南卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路12』
云南卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225853/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路13』
云南卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225853/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路14』
云南卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227181/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•IPV6『线路15』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221225591/index.m3u8$LR•IPV6『线路16』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw935748466_239885853/ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8?icpid=3&RTS=1674381051&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3$LR•IPV6『线路17』
云南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/wh7f454c46tw1300046831_-189750076/ott.mobaibox.com/PLTV/3/224/3221225591/index.m3u8?icpid=3&RTS=1674377120&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3$LR•IPV6『线路18』
云南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8$LR•IPV6『线路19』
云南卫视,http://140.224.147.123:9999/rtp/239.61.2.61:8360$LR•IPV4『线路20』
云南卫视,http://222.138.213.183:9999/rtp/225.1.4.152:1307$LR•IPV4『线路21』
云南卫视,http://123.13.244.154:4000/rtp/225.1.4.152:1307$LR•IPV4『线路22』
云南卫视,http://118.255.76.170:8887/udp/239.76.254.60:9000$LR•IPV4『线路23』
云南卫视,http://113.218.229.25:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
云南卫视,http://223.159.9.39:8099/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路25』
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路26』
云南卫视,http://nnth.7766.org:85//tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
云南卫视,http://171.108.239.80:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路28』
云南卫视,http://171.108.239.79:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路29』
云南卫视,http://171.108.239.99:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路30』
云南卫视,http://171.108.239.98:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路31』
云南卫视,http://111.225.115.176:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
云南卫视,http://121.19.134.225:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
云南卫视,http://123.189.36.4:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
云南卫视,http://123.189.36.39:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
云南卫视,http://39.172.91.235:2082/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路36』
云南卫视,http://58.23.26.184:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路37』
云南卫视,http://106.46.114.72:8011/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路38』
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路39』
云南卫视,http://mdxgh.tpddns.cn:88/mdxgh/yunnan$LR•IPV4『线路40』
云南卫视,http://ygbh.live/migu.php?id=ynws$LR•IPV4『线路41』
云南卫视,http://123.6.102.32:11789/850.php?id=yunnansd.m3u8$LR•IPV4『线路42』
云南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=yunnan1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路43』
云南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=yunnan2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路44』
云南卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=yunnan3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路45』
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8$LR•IPV4『线路46』
云南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.68:8108$LR•IPV4『线路47』
云南卫视,http://alvin.ergotron.net:8000/udp/239.77.43.37:5146$LR•IPV4『线路48』
云南卫视,http://home.huaz.site:4000/udp/239.21.1.40:5002$LR•IPV4『线路49』
云南卫视,http://39.77.3.5:8989/udp/239.253.254.196:8000$LR•IPV4『线路50』
云南卫视,http://120.197.112.28:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路51』
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8$LR•IPV4『线路52』
云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路53』
云南卫视,http://14.29.76.30:9901/tsfile/live/0119_1.m3u8?key=txiptv$LR•IPV4『线路54』
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路55』
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv$LR•IPV4『线路56』
云南卫视,http://59.62.8.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路57』
云南卫视,http://183.3.134.56:9901/tsfile/live/0119_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路58』
云南卫视,http://14.212.185.27:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路59』
云南卫视,http://60.208.104.234:352/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路60』
云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv$LR•IPV4『线路61』
云南卫视,http://123.163.55.234:9901/tsfile/live/0119_1.m3u8?key=txiptv$LR•IPV4『线路62』
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8?key=txiptv$LR•IPV4『线路63』
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/playlist.m3u8$LR•IPV4『线路64』
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8$LR•IPV4『线路65』
云南卫视,http://219.135.208.218:8083/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路66』
云南卫视,http://120.41.124.228:8888/rtp/239.61.2.61:8360$LR•IPV4『线路67』
云南卫视,http://60.27.20.217:4022/udp/225.1.1.61:5002$LR•IPV4『线路68』
云南卫视,http://171.221.34.38:4022/udp/239.93.1.174:5140$LR•IPV4『线路69』
云南卫视,http://58.37.210.252:8888/udp/239.45.0.4:5140$LR•IPV4『线路70』
云南卫视,http://182.138.161.192:8889/udp/239.93.1.174:5140$LR•IPV4『线路71』
云南卫视,http://14.19.198.125:9876/udp/239.253.43.100:5146$LR•IPV4『线路72』
云南卫视,http://14.19.198.125:9876/udp/239.253.43.37:5146$LR•IPV4『线路73』
云南卫视,http://106.59.3.3:55555/udp/239.200.200.145:8840$LR•IPV4『线路74』
云南卫视,http://118.249.23.89:9999/udp/239.76.254.60:9000$LR•IPV4『线路75』
云南卫视,http://14.121.146.11:554/udp/239.253.43.100:5146$LR•IPV4『线路76』
云南卫视,http://14.121.146.11:554/udp/239.253.43.37:5146$LR•IPV4『线路77』
云南卫视,http://14.121.146.11:30001/udp/239.253.43.100:5146$LR•IPV4『线路78』
云南卫视,http://14.121.146.11:30001/udp/239.253.43.37:5146$LR•IPV4『线路79』
云南卫视,http://125.78.13.118:4022/rtp/239.61.2.61:8360$LR•IPV4『线路80』
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8$LR•IPV4『线路81』
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000$LR•IPV4『线路82』
